id,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,market_cap,phone_number,address,description,sic_code,sic_description,ticker_root,homepage_url,total_employees,list_date,branding,share_class_shares_outstanding,weighted_shares_outstanding,round_lot,updated,ticker_suffix,is_test
1218,SPXX,NUVEEN S&P 500 DYNAMIC OVERWRITE FUND,stocks,us,XNYS,FUND,1,usd,1338561.0,BBG000BMS6H6,BBG001SDQNX3,,,,,,,SPXX,,,,,17960000.0,,100.0,,,
1219,FTCS,First Trust Capital Strength ETF,stocks,us,XNAS,ETF,1,usd,1329377.0,BBG000LGL532,BBG001SQ1882,,,,,,,FTCS,,,,,102400000.0,,100.0,,,
1220,MTDR,MATADOR RESOURCES COMPANY,stocks,us,XNYS,CS,1,usd,1520006.0,BBG000JCPGZ1,BBG001T3L5S4,7322105011.32,(972) 371-5200,"{'address1': '5400 LBJ FREEWAY', 'address2': 'SUITE 1500', 'city': 'DALLAS', 'state': 'TX', 'postal_code': '75240'}","Matador Resources Co is an independent energy company engaged in the exploration, development, production, and acquisition of oil and natural gas resources. The majority of the company's assets are located in the United States, with an emphasis on oil and natural gas shale and other unconventional plays. Along with maintaining a portfolio of oil and natural gas properties, Matador works to identify and develop midstream opportunities that support and enhance its exploration and development business.",1311.0,CRUDE PETROLEUM & NATURAL GAS,MTDR,https://www.matadorresources.com,395.0,2012-02-02,,124780000.0,124780249.0,100.0,,,
1221,REVS,Columbia Research Enhanced Value ETF,stocks,us,ARCX,ETF,1,usd,1551950.0,BBG00QDMR900,BBG00QDMRB05,,,,,,,REVS,,,,,2180000.0,,100.0,,,
1222,OCEA,"Ocean Biomedical, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1869974.0,BBG011WXCRR6,BBG011WXCRT4,,(646) 908-2658,"{'address1': '515 MADISON AVE SUITE 8078', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10022'}",,2834.0,PHARMACEUTICAL PREPARATIONS,OCEA,,,,,34650000.0,,100.0,,,
1223,EINC,VanEck Energy Income ETF,stocks,us,ARCX,ETF,1,usd,1137360.0,BBG002QM2M43,BBG002QM2MW2,,,,,,,EINC,,,,,670000.0,,100.0,,,
1224,IBTH,iShares iBonds Dec 2027 Term Treasury ETF,stocks,us,XNAS,ETF,1,usd,1100663.0,BBG00RYR46X9,BBG00RYR47N8,,,,,,,IBTH,,,,,39450000.0,,100.0,,,
1225,BLCO,Bausch + Lomb Corporation,stocks,us,XNYS,CS,1,usd,1860742.0,BBG014KG1L68,BBG014KG1GY8,,908-541-5456,"{'address1': '520 APPLEWOOD CRESCENT', 'city': 'VAUGHAN', 'state': 'A6', 'postal_code': 'L4K 4B4'}",,3851.0,OPHTHALMIC GOODS,BLCO,,,,,351480000.0,,100.0,,,
1226,KTF,DWS Municipal Income Trust,stocks,us,XNYS,FUND,1,usd,839533.0,BBG000C0PD09,BBG001S63VH3,,,,,,,KTF,,,,,39170000.0,,100.0,,,
1227,PBF,PBF ENERGY INC.,stocks,us,XNYS,CS,1,usd,1534504.0,BBG002832GV8,BBG002832HM6,,973-455-7500,"{'address1': '1 SYLVAN WAY', 'city': 'PARSIPPANY', 'state': 'NJ', 'postal_code': '07054'}",,2911.0,PETROLEUM REFINING,PBF,,,,,118560000.0,,100.0,,,
1228,PEXL,Pacer US Export Leaders ETF,stocks,us,ARCX,ETF,1,usd,1616668.0,BBG00LGRG259,BBG00LGRG2X8,,,,,,,PEXL,,,,,1300000.0,,100.0,,,
1229,CELZ,"Creative Medical Technology Holdings, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1187953.0,BBG000BCFRJ4,BBG001S924N1,,480-399-2822,"{'address1': '211 E. OSBORN RD.', 'city': 'PHOENIX', 'state': 'AZ', 'postal_code': '85012'}",,2836.0,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",CELZ,,,,,1350000.0,,100.0,,,
1230,XRTX,XORTX Therapeutics Inc. Common Stock,stocks,us,XNAS,CS,1,usd,1729214.0,BBG00KVK0YG4,BBG009J96Z06,,,,,,,XRTX,,,,,2900000.0,,100.0,,,
1231,PJT,PJT Partners Inc.,stocks,us,XNYS,CS,1,usd,1626115.0,BBG0079T1PZ6,BBG0079T1MP4,,212-364-7800,"{'address1': '280 PARK AVENUE', 'address2': '16TH FLOOR', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10017'}",,6282.0,INVESTMENT ADVICE,PJT,,,,,23990000.0,,100.0,,,
1232,CAH,"Cardinal Health, Inc.",stocks,us,XNYS,CS,1,usd,721371.0,BBG000D898T9,BBG001S7PC34,24624618847.199997,(614) 757-3033,"{'address1': '7000 CARDINAL PLACE', 'city': 'DUBLIN', 'state': 'OH', 'postal_code': '43017'}","Cardinal Health is one of three leading pharmaceutical wholesalers in the us, engaged in sourcing and distributing of branded, generic, and specialty pharmaceutical products to pharmacies (retail chains, independent, and mail order), hospitals networks, and healthcare providers. Along with Cencora and McKesson, the three comprise well over 90% of the us pharmaceutical wholesale industry. Cardinal Health also supplies medical-surgical products and equipment to healthcare facilities in North America, Europe, and Asia.",5122.0,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",CAH,https://www.cardinalhealth.com,48000.0,1994-09-07,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/Y2FyZGluYWxoZWFsdGguY29t/images/2024-06-01_logo.svg', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/Y2FyZGluYWxoZWFsdGguY29t/images/2024-06-01_icon.jpeg'}",243570000.0,243566952.0,100.0,,,
1233,ONLN,ProShares Online Retail ETF,stocks,us,ARCX,ETF,1,usd,1174610.0,BBG00LFMG4Y5,BBG00LFMG5P2,,,,,,,ONLN,,,,,2440000.0,,100.0,,,
1234,FBRTpE,"Franklin BSP Realty Trust, Inc. 7.50% Series E Cumulative Redeemable Preferred Stock",stocks,us,XNYS,PFD,1,usd,1562528.0,,,,(212) 588-6770,"{'address1': '1345 AVENUE OF THE AMERICAS, SUITE 32A', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10105'}",,6798.0,REAL ESTATE INVESTMENT TRUSTS,FBRT,,,,,10330000.0,,100.0,,PRE,
1235,HIBL,Direxion Daily S&P 500 High Beta Bull 3X Shares,stocks,us,ARCX,ETF,1,usd,,BBG00QRNDRW3,BBG00QRNDSM2,,,,,,,HIBL,,,,,1160000.0,,100.0,,,
1236,AACIW,Armada Acquisition Corp. I Warrant,stocks,us,XNAS,WARRANT,1,usd,1844817.0,BBG011XRPQV1,,,(215) 543-6886,"{'address1': '1760 MARKET STREET', 'address2': 'SUITE 602', 'city': 'PHILADELPHIA', 'state': 'PA', 'postal_code': '19103'}",Armada Acquisition Corp I is a blank check company.,6770.0,BLANK CHECKS,AACI,https://www.armadaacq.com,,2021-11-10,{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YXJtYWRhYWNxLmNvbQ/images/2024-06-01_logo.png'},,,100.0,,W,
1237,HEAR,Turtle Beach Corporation Common Stock,stocks,us,XNAS,CS,1,usd,1493761.0,BBG000BM6N47,BBG001SPDGN6,,888-496-8001,"{'address1': '44 SOUTH BROADWAY', 'address2': '4TH FLOOR', 'city': 'WHITE PLAINS', 'state': 'NY', 'postal_code': '10601'}",,3669.0,"COMMUNICATIONS EQUIPMENT, NEC",HEAR,,,,,21520000.0,,100.0,,,
1238,GWX,SPDR S&P International Small Cap ETF,stocks,us,ARCX,ETF,1,usd,1168164.0,BBG000Q8T4C0,BBG001SRXRK9,,,,,,,GWX,,,,,19800000.0,,100.0,,,
1239,TAP,Molson Coors Beverage Company Class B,stocks,us,XNYS,CS,1,usd,24545.0,BBG000BS7KS3,BBG001S5VQ21,,303-279-6565,"{'address1': 'P.O. BOX 4030', 'address2': 'BC555', 'city': 'GOLDEN', 'state': 'CO', 'postal_code': '80401'}",,2082.0,MALT BEVERAGES,TAP,,,,,197270000.0,,100.0,,,
1240,ABG,"Asbury Automotive Group, Inc.",stocks,us,XNYS,CS,1,usd,1144980.0,BBG000BKDWB5,BBG001S9B5H5,4480052115.33,770-418-8200,"{'address1': '2905 PREMIERE PARKWAY NW', 'address2': 'SUITE 300', 'city': 'DULUTH', 'state': 'GA', 'postal_code': '30097'}","Asbury Automotive Group is a regional collection of automobile dealerships that went public in March 2002. The company operates 157 new-vehicle stores and 37 collision centers. Over 70% of new-vehicle revenue is from luxury and import brands. Asbury also offers third-party financing and insurance products and its own F&I products via Total Care Auto. Asbury operates in 15 states (mostly Texas, the West, the Mid-Atlantic, and the Southeast). Asbury store brands include McDavid and Park Place in Texas, Koons in the Washington, D.C. area, and the Larry H. Miller brand in the Western US. Asbury generated $14.8 billion of revenue in 2023 and is based in the Atlanta area. The firm targets at least $30 billion of revenue sometime between 2025 and 2030.",5500.0,RETAIL-AUTO DEALERS & GASOLINE STATIONS,ABG,https://www.asburyauto.com,15000.0,2002-03-13,{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YXNidXJ5YXV0by5jb20/images/2024-06-01_logo.svg'},20170000.0,20172237.0,100.0,,,
1241,XMMO,Invesco S&P MidCap Momentum ETF,stocks,us,ARCX,ETF,1,usd,1209466.0,BBG000L5TZW0,BBG001SJW5S8,,,,,,,XMMO,,,,,18850000.0,,100.0,,,
1242,CEAD,CEA Industries Inc. Common Stock,stocks,us,XNAS,CS,1,usd,1482541.0,BBG001LM4W55,BBG001SDHK32,,303-993-5271,"{'address1': '1780 55TH STREET, SUITE C', 'city': 'BOULDER', 'state': 'CO', 'postal_code': '80301'}",,700.0,,CEAD,,,,,680000.0,,100.0,,,
1243,FF,Future Fuel Corporation,stocks,us,XNYS,CS,1,usd,1337298.0,BBG000GDSKT7,BBG001SNX0W4,227131231.17000002,314-854-8385,"{'address1': '8235 FORSYTH BOULEVARD SUITE 400', 'city': 'CLAYTON', 'state': 'MO', 'postal_code': '63105'}","FutureFuel Corp makes and sells diversified chemical products, bio-based fuel products, and specialty chemical products. The company is organized into two segments based on product type: biofuels and chemicals. The biofuel segment sells biodiesel and other petroleum products. Its fuels are made from a mix of diesel, vegetable oils, and grease feedstock. The chemicals segment sells products that are used in the production of agricultural chemicals, which include herbicides, coatings, and cleaning products, such as detergents.",2860.0,INDUSTRIAL ORGANIC CHEMICALS,FF,https://www.futurefuelcorporation.com,515.0,1986-05-01,{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/ZnV0dXJlZnVlbGNvcnBvcmF0aW9uLmNvbQ/images/2024-06-01_logo.png'},43760000.0,43763243.0,100.0,,,
1244,EDIV,SPDR S&P Emerging Markets Dividend ETF,stocks,us,ARCX,ETF,1,usd,1168164.0,BBG001JZPDN8,BBG001V0JXP2,,,,,,,EDIV,,,2011-02-24,,11950000.0,,100.0,,,
1245,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,stocks,us,XNAS,ETF,1,usd,1547580.0,BBG006QSNBW1,BBG006QSNBX0,,,,,,,CFO,,,2014-07-02,,6750000.0,,100.0,,,
1246,COWZ,Pacer US Cash Cows 100 ETF,stocks,us,BATS,ETF,1,usd,1616668.0,BBG00FJQN6F3,BBG00FJQN752,,,,,,,COWZ,,,,,432800000.0,,100.0,,,
1247,DAR,DARLING INGREDIENTS INC.,stocks,us,XNYS,CS,1,usd,916540.0,BBG000BN8ZK8,BBG001SB7RP8,,(972) 717-0300,"{'address1': '5601 N MACARTHUR BLVD', 'city': 'IRVING', 'state': 'TX', 'postal_code': '75038'}",,2070.0,FATS & OILS,DAR,,,,,159780000.0,,100.0,,,
1248,LECO,Lincoln Electric Holdings Inc,stocks,us,XNAS,CS,1,usd,59527.0,BBG000BB72K8,BBG001S5TV87,,(216) 481-8100,"{'address1': '22801 ST CLAIR AVE', 'city': 'CLEVELAND', 'state': 'OH', 'postal_code': '44117'}",,3540.0,METALWORKG MACHINERY & EQUIPMENT,LECO,,,,,56910000.0,,100.0,,,
1249,XLRE,Real Estate Select Sector SPDR Fund,stocks,us,ARCX,ETF,1,usd,1064641.0,BBG00B597128,BBG00B597137,,,,,,,XLRE,,,,,154600000.0,,100.0,,,
1250,CI,The Cigna Group,stocks,us,XNYS,CS,1,usd,1739940.0,BBG00KXRCDP0,BBG00KXRCDQ9,,(860) 226-6000,"{'address1': '900 COTTAGE GROVE ROAD', 'city': 'BLOOMFIELD', 'state': 'CT', 'postal_code': '06002'}",,6324.0,HOSPITAL & MEDICAL SERVICE PLANS,CI,,,,,284070000.0,,100.0,,,
1251,A,Agilent Technologies Inc.,stocks,us,XNYS,CS,1,usd,1090872.0,BBG000C2V3D6,BBG001SCTQY4,38830454454.48,(408) 345-8886,"{'address1': '5301 STEVENS CREEK BLVD', 'city': 'SANTA CLARA', 'state': 'CA', 'postal_code': '95051'}","Originally spun out of Hewlett-Packard in 1999, Agilent has evolved into a leading life sciences and diagnostics firm. Today, Agilent's measurement technologies serve a broad base of customers with its three operating segments: life science and applied tools, cross lab (consisting of consumables and services related to life science and applied tools), and diagnostics and genomics. Over half of its sales are generated from the biopharmaceutical, chemical, and advanced materials end markets, but it also supports clinical lab, environmental, forensics, food, academic, and government-related organizations. The company is geographically diverse, with operations in the U.S. and China representing the largest country concentrations.",3826.0,LABORATORY ANALYTICAL INSTRUMENTS,A,https://www.agilent.com,17600.0,1999-11-18,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YWdpbGVudC5jb20/images/2024-06-01_logo.svg', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YWdpbGVudC5jb20/images/2024-06-01_icon.jpeg'}",291760000.0,291760872.0,100.0,,,
1252,CHE,Chemed Corporation,stocks,us,XNYS,CS,1,usd,19584.0,BBG000C19QW1,BBG001S679X0,8164101668.04,(513)762-6690,"{'address1': 'SUITE 2600', 'address2': '255 E FIFTH ST', 'city': 'CINCINNATI', 'state': 'OH', 'postal_code': '45202'}","Chemed Corp operates subsidiaries in two main segments: VITAS and Roto-Rooter. The VITAS segment generates the majority of the firm's revenue. It provides hospice and palliative care services to patients with terminal illnesses through a network of physicians, registered nurses, home health aides, social workers, and volunteers. The vast majority of the segment's revenue is received from the Medicare and Medicaid reimbursement programs. The Roto-Rooter segment provides plumbing, drain cleaning, water restoration, and related services to residential and commercial customers. Chemed generates the majority of its revenue from business in the United States.",8082.0,SERVICES-HOME HEALTH CARE SERVICES,CHE,https://www.chemed.com,15087.0,1982-06-29,,15140000.0,15084348.0,100.0,,,
1253,CKPT,"Checkpoint Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1651407.0,BBG00F5TPW72,BBG00F5TPW81,,781-652-4500,"{'address1': '95 SAWYER ROAD', 'address2': 'SUITE 110', 'city': 'WALTHAM', 'state': 'MA', 'postal_code': '02453'}",,2834.0,PHARMACEUTICAL PREPARATIONS,CKPT,,,,,36150000.0,,100.0,,,
1254,CNOB,Center Bancorp Inc,stocks,us,XNAS,CS,1,usd,712771.0,BBG000BD2D25,BBG001S6YLR0,,(201) 816-8900,"{'address1': '301 SYLVAN AVENUE', 'city': 'ENGLEWOOD CLIFFS', 'state': 'NJ', 'postal_code': '07632'}",,6022.0,STATE COMMERCIAL BANKS,CNOB,,,,,38330000.0,,100.0,,,
1255,IVP,"Inspire Veterinary Partners, Inc. Class A Common Stock",stocks,us,XNAS,CS,1,usd,1939365.0,BBG01G66Z3T7,BBG01G66Z3V4,,(757) 288-3088,"{'address1': '780 LYNNHAVEN PKWY #400', 'city': 'VIRGINIA BEACH', 'state': 'VA', 'postal_code': '23452'}",,700.0,,IVP,,,,,960000.0,,100.0,,,
1256,FRI,First Trust S&P REIT Index Fund,stocks,us,ARCX,ETF,1,usd,1329377.0,BBG000R6DCB3,BBG001ST68Z1,,,,,,,FRI,,,,,4550000.0,,100.0,,,
1257,MREO,Mereo BioPharma Group plc American Depositary Shares,stocks,us,XNAS,ADRC,1,usd,1719714.0,BBG00KFWZC67,BBG00KFWZCX7,,4403330237300,"{'address1': 'ONE CAVENDISH PLACE', 'address2': 'FOURTH FLOOR', 'city': 'LONDON', 'state': 'X0', 'postal_code': 'W1G0QF'}",,2834.0,PHARMACEUTICAL PREPARATIONS,MREO,,,,,701360000.0,,100.0,,,
1258,LFMD,"LifeMD, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,948320.0,BBG000CMD5D7,BBG001S5Z6Z5,,(866) 351-5907,"{'address1': '236 FIFTH AVENUE', 'address2': 'SUITE 400', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10001'}",,8011.0,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,LFMD,,,,,41560000.0,,100.0,,,
1259,AEM,Agnico Eagle Mines Ltd.,stocks,us,XNYS,CS,1,usd,2809.0,BBG000DLVDK3,BBG001S77MK3,32561895460.4,,,"Agnico Eagle is a gold miner with mines in Canada, Mexico, Finland, and Australia. Agnico operated just one mine, LaRonde, as recently as 2008 before bringing its other mines online in rapid succession in the following years. It merged with Kirkland Lake Gold in 2022, acquiring the Detour Lake and Macassa mines in Canada along with the high-grade, low-cost Fosterville mine in Australia. It produced more than 3.4 million gold ounces in 2023 and had about 15 years of gold reserves at end 2023. Agnico Eagle is focused on increasing gold production in lower-risk jurisdictions and bought the remaining 50% of its Canadian Malartic mine along with the Wasamac project and other assets from Yamana Gold in 2023.",,,AEM,https://www.agnicoeagle.com,10447.0,2000-02-10,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YWduaWNvZWFnbGUuY29t/images/2024-06-01_logo.svg', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YWduaWNvZWFnbGUuY29t/images/2024-06-01_icon.jpeg'}",498190000.0,498193015.0,100.0,,,
1260,USBpR,"U.S. Bancorp Depositary Shares, Each Representing a 1/1, 000th Interest in a Share of Series M Non- Cumulative Perpetual Preferred Stock",stocks,us,XNYS,PFD,1,usd,36104.0,,,,651-466-3000,"{'address1': 'U.S. BANCORP', 'address2': '800 NICOLLET MALL', 'city': 'MINNEAPOLIS', 'state': 'MN', 'postal_code': '55402-7020'}",,6021.0,NATIONAL COMMERCIAL BANKS,USB,,,,,30000000.0,,100.0,,PRR,
1261,OC,Owens Corning,stocks,us,XNYS,CS,1,usd,1370946.0,BBG000M44VW8,BBG001SQ7PD2,,419-248-8000,"{'address1': 'ONE OWENS CORNING PARKWAY', 'city': 'TOLEDO', 'state': 'OH', 'postal_code': '43659'}",,3290.0,"ABRASIVE, ASBESTOS & MISC NONMETALLIC MINERAL PRODS",OC,,,,,86660000.0,,100.0,,,
1262,BVFL,"BV Financial, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1302387.0,BBG000QRTJ17,BBG001SNJGK8,,410-477-5000,"{'address1': '7114 NORTH POINT ROAD', 'city': 'BALTIMORE', 'state': 'MD', 'postal_code': '21219'}",,6035.0,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",BVFL,,,,,11380000.0,,100.0,,,
1263,PALL,abrdn Physical Palladium Shares ETF,stocks,us,ARCX,ETV,1,usd,1459862.0,BBG000Q4TRT0,BBG001T6GDX0,,215-405-5700,"{'address1': 'C/O ABRDN', 'address2': '1900 MARKET STREET, SUITE 200', 'city': 'PHILADELPHIA', 'state': 'PA', 'postal_code': '19103'}",,6221.0,COMMODITY CONTRACTS BROKERS & DEALERS,PALL,,,,,3160000.0,,100.0,,,
1264,CSLR,"Complete Solaria, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1838987.0,BBG00ZCW2DK5,BBG00ZCW2FF6,,(212) 618-1798,"{'address1': 'C/O MAPLES CORPORATE SERVICES LIMITED', 'address2': 'UGLAND HOUSE, PO BOX 309', 'city': 'GRAND CAYMAN', 'state': 'E9', 'postal_code': 'KY1-1104'}",,3674.0,SEMICONDUCTORS & RELATED DEVICES,CSLR,,,,,49100000.0,,100.0,,,
1265,LRN,"Stride, Inc.",stocks,us,XNYS,CS,1,usd,1157408.0,BBG000QSXPZ9,BBG001SNN4P5,,(703) 483-7000,"{'address1': '11720 PLAZA AMERICA DRIVE', 'address2': '9TH FLOOR', 'city': 'RESTON', 'state': 'VA', 'postal_code': '20190'}",,8200.0,SERVICES-EDUCATIONAL SERVICES,LRN,,,,,43260000.0,,100.0,,,
1266,ARR,"ARMOUR Residential REIT, Inc.",stocks,us,XNYS,CS,1,usd,1428205.0,BBG000PRZNN8,BBG001SRBTG4,1010362650.5999999,(772) 617-4340,"{'address1': '3001 OCEAN DRIVE', 'address2': 'SUITE 201', 'city': 'VERO BEACH', 'state': 'FL', 'postal_code': '32963'}","ARMOUR Residential REIT Inc is a real estate investment trust that invests in residential mortgage-backed securities or RMBS. These are issued or guaranteed by U.S.-government-sponsored enterprises, such as Fannie Mae, Freddie Mac, or Ginnie Mae. The company's investment portfolio is composed of mortgage-backed securities, adjustable-rate mortgage securities, and multifamily mortgage-backed securities. In terms of total fair value, most Armour's investments are long-term, fixed-rate agency RMBS. Multifamily RMBS also represents a substantial amount. Fannie Mae guarantees most of the company's holdings. Armour derives substantially all its revenue as interest income from its investments.",6798.0,REAL ESTATE INVESTMENT TRUSTS,ARR,https://www.armourreit.com,22.0,2007-12-03,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YXJtb3VycmVpdC5jb20/images/2024-06-01_logo.png', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YXJtb3VycmVpdC5jb20/images/2024-06-01_icon.jpeg'}",48750000.0,52080549.0,100.0,,,
1267,FAN,First Trust Global Wind Energy ETF,stocks,us,ARCX,ETF,1,usd,,BBG000GJLS87,BBG001T2Y423,,,,,,,FAN,,,,,11850000.0,,100.0,,,
1268,NRIX,"Nurix Therapeutics, Inc. Common stock",stocks,us,XNAS,CS,1,usd,1549595.0,BBG00SDJ8M78,BBG00SDJ8M87,,(415) 660-5320,"{'address1': '1700 OWENS STREET, SUITE 205', 'city': 'SAN FRANCISCO', 'state': 'CA', 'postal_code': '94158'}",,2834.0,PHARMACEUTICAL PREPARATIONS,NRIX,,,,,59320000.0,,100.0,,,
1269,VST,Vistra Corp.,stocks,us,XNYS,CS,1,usd,1692819.0,BBG00DXDL6Q1,BBG00DXDL6R0,,214-812-4600,"{'address1': '6555 SIERRA DRIVE', 'city': 'IRVING', 'state': 'TX', 'postal_code': '75039'}",,4911.0,ELECTRIC SERVICES,VST,,,,,347460000.0,,100.0,,,
1270,KREF,KKR Real Estate Finance Trust Inc.,stocks,us,XNYS,CS,1,usd,1631596.0,BBG00GD4KVQ2,BBG00GD4KVR1,,212-750-8300,"{'address1': '30 HUDSON YARDS', 'address2': 'SUITE 7500', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10001'}",,6798.0,REAL ESTATE INVESTMENT TRUSTS,KREF,,,,,69310000.0,,100.0,,,
1271,NXL,"Nexalin Technology, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1527352.0,BBG014CRDGH9,BBG014CRDHD1,,(832) 260-0222,"{'address1': '1776 YORKTOWN', 'address2': 'SUITE 550', 'city': 'HOUSTON', 'state': 'TX', 'postal_code': '77056'}",,3845.0,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,NXL,,,,,7590000.0,,100.0,,,
1272,EMXC,iShares MSCI Emerging Markets ex China ETF,stocks,us,XNAS,ETF,1,usd,930667.0,BBG00H5VLMJ6,BBG00H5VLN77,,,,,,,EMXC,,,,,237500000.0,,100.0,,,
1273,KNG,FT Vest S&P 500 Dividend Aristocrats Target Income ETF,stocks,us,BATS,ETF,1,usd,1517936.0,BBG00KDSF4G7,BBG00KDSF556,,,,,,,KNG,,,,,55380000.0,,100.0,,,
